regime,nest_mu,method,toll,n_seeds,mean_n,W_exp,W_exp_lo,W_exp_hi,W_perc,W_perc_lo,W_perc_hi,TCS_exp,TCS_perc,R,suppression_rate,suppression_lo,suppression_hi,mean_vot_suppressed,mean_vot_travelled,spo_sec
elastic,1.0,mixed|d0340e0330h0330,0.5,30,2990.7,-1.7411871977120594,-1.7500392281533954,-1.7325155371784016,-1.615097367733459,-1.6240777187113127,-1.6070623885902984,-1.8868393893398747,-1.760749559361274,0.1213768263565126,0.18750442965933958,0.18348852924123937,0.19123086700324426,11.373892870740004,20.82025437747832,8.866458814186785
elastic,1.0,mixed|d0600e0200h0200,0.0,30,2991.2,-1.7454420712540537,-1.7542280470490195,-1.7367012765128798,-1.662467193520699,-1.6743157448456465,-1.6508343169133264,-1.7454420712540537,-1.662467193520699,0.0,0.02578919705734865,0.02333109994774458,0.028381027574487405,18.876595000553987,19.184219013080487,18.26669841626886
elastic,1.0,mixed|d0600e0200h0200,0.17,30,2991.1,-1.687684037111976,-1.6972292336248216,-1.678859956522983,-1.5331368561059138,-1.544594812984558,-1.5212961160044773,-1.7733519577125383,-1.6188047767064764,0.07138993383380231,0.041431273023561,0.039415372779084086,0.043422300216099476,12.149417634711586,19.44523926590239,16.09806068533166
elastic,1.0,mixed|d0600e0200h0200,0.28,30,2990.6666666666665,-1.6971921178416316,-1.7065853099924995,-1.688109047542333,-1.5368289178279808,-1.5480409873386043,-1.5257194024668501,-1.8141214474330694,-1.653758247419419,0.09744110799286504,0.08765183954405832,0.0843566968500877,0.09074591687106483,11.231036203197338,19.77327085095952,14.323186801530408
elastic,1.0,mixed|d0600e0200h0200,0.5,30,2991.2,-1.7441456342976518,-1.7578013167889315,-1.7310543179014843,-1.5640848547153914,-1.5777820118070904,-1.5484858884853037,-1.8941316371163457,-1.7140708575340853,0.1249883356822446,0.1687379254882133,0.16340130778825443,0.17396975604356144,11.546075174696364,20.57016120754014,10.842841281634627
inelastic,,davis_threshold,0.0,30,2989.866666666667,-1.711022905620348,-1.7193590554095337,-1.7022953501236273,-1.5692245477831375,-1.581797076232213,-1.554975536395625,-1.711022905620348,-1.5692245477831375,0.0,0.0,0.0,0.0,nan,19.032331028090784,27.77142426029531
inelastic,,davis_threshold,0.17,30,2991.9,-1.7119297029429474,-1.7258840028817959,-1.6986087812963842,-1.550176461632738,-1.566646467637985,-1.5338196773874855,-1.797772282818454,-1.6360190415082438,0.07153548322958847,0.0,0.0,0.0,nan,19.155181768049207,22.247282454034174
inelastic,,davis_threshold,0.28,30,2991.3,-1.7342116245378774,-1.746167030271909,-1.7227067556459694,-1.5548445896219234,-1.5736871707323932,-1.5355635532300336,-1.8684412622125657,-1.6890742272966117,0.11185803139557343,0.0,0.0,0.0,nan,19.067281663948847,18.988197929864285
inelastic,,davis_threshold,0.5,30,2990.866666666667,-1.7687232992736208,-1.782309042852612,-1.7564447034465724,-1.5642395305683887,-1.584283996850532,-1.5428413565929235,-2.000964213346676,-1.7964804446414446,0.19353409506087954,0.0,0.0,0.0,nan,19.024664729393105,17.013762393372264
inelastic,,ema,0.0,30,2985.0333333333333,-1.8383008851546245,-1.8526318638201213,-1.824585135804525,-1.3296337055832153,-1.347168377546467,-1.3127447100600167,-1.8383008851546245,-1.3296337055832153,0.0,0.0,0.0,0.0,nan,19.117205396942612,36.85501561649165
inelastic,,ema,0.17,30,2991.9333333333334,-1.8384052378888043,-1.8504820617541027,-1.82771599001766,-1.3296849334462422,-1.344389981383939,-1.3138487101179515,-1.9343216775837113,-1.4256013731411492,0.07993036641242271,0.0,0.0,0.0,nan,19.178150988827422,32.97048658956399
inelastic,,ema,0.28,30,2980.9,-1.802701850565807,-1.8164855798611634,-1.7895794419025042,-1.3703773878818286,-1.3870751062519517,-1.3531543592969697,-1.9498594444117383,-1.5175349817277601,0.12263132820494273,0.0,0.0,0.0,nan,19.017784166419087,30.854906113935897
inelastic,,ema,0.5,30,2991.133333333333,-1.7380700982363761,-1.7541835625595192,-1.7216248692924538,-1.4860109799547037,-1.5009354893457647,-1.4725538871825565,-1.979061348490497,-1.7270022302088246,0.20082604187843411,0.0,0.0,0.0,nan,19.118756565870196,21.699380691074033
inelastic,,habit,0.0,30,2990.9,-1.7563108545060433,-1.7695291354539764,-1.7442217052962878,-1.7563108545060429,-1.76850945592444,-1.743695223016046,-1.7563108545060433,-1.7563108545060429,0.0,0.0,0.0,0.0,nan,19.026816779852044,0.0
inelastic,,habit,0.17,30,2990.8333333333335,-1.74381008119498,-1.7567260651780792,-1.7316123620028667,-1.7438100811949806,-1.7563842679147956,-1.7330398363861426,-1.8469757519627727,-1.8469757519627736,0.08597139230649403,0.0,0.0,0.0,nan,19.05535825041598,0.0
inelastic,,habit,0.28,30,2992.5,-1.7400190757309015,-1.7550716909134687,-1.7251836412713628,-1.7400190757309018,-1.7566299847334037,-1.724354841034892,-1.9093336645016252,-1.909333664501626,0.1410954906422699,0.0,0.0,0.0,nan,19.078659836750024,0.0
inelastic,,habit,0.5,30,2991.4333333333334,-1.733858009323765,-1.7430004210903811,-1.7237715239145914,-1.7338580093237648,-1.7431221892260647,-1.7238888172946232,-2.036909816618817,-2.036909816618817,0.2525431727458772,0.0,0.0,0.0,nan,19.048829832826844,0.0
inelastic,,mixed|d0200e0600h0200,0.0,30,2994.0333333333333,-1.781569641276367,-1.7931843691775358,-1.7701354152771271,-1.673913528475846,-1.6899620468173178,-1.659109719513255,-1.781569641276367,-1.673913528475846,0.0,0.0,0.0,0.0,nan,19.145846516986254,17.04199831410838
inelastic,,mixed|d0200e0600h0200,0.17,30,2990.9333333333334,-1.6936357148482464,-1.705852003671072,-1.6818899373064748,-1.5324450343548643,-1.5419006904205876,-1.523064299548992,-1.7919550192155935,-1.6307643387222115,0.0819327536394557,0.0,0.0,0.0,nan,19.006584164957403,15.017340732636212
inelastic,,mixed|d0200e0600h0200,0.28,30,2992.133333333333,-1.7044569026879086,-1.716285013758665,-1.6935661326794451,-1.5334852019788106,-1.5418218311493002,-1.5244672103712664,-1.8514717556472546,-1.6805000549381561,0.12251237746612112,0.0,0.0,0.0,nan,19.118518541917158,14.105402704172926
inelastic,,mixed|d0200e0600h0200,0.5,30,2990.5,-1.7245296076846222,-1.7352764148013848,-1.7144054407084763,-1.578023493264033,-1.5853136231926321,-1.5701286251175146,-1.9640817921415512,-1.817575677720962,0.19962682038077423,0.0,0.0,0.0,nan,19.049495295420062,10.443970858439561
inelastic,,mixed|d0340e0330h0330,0.0,30,2992.9666666666667,-1.7718869854236228,-1.7846472112356278,-1.7594702279666747,-1.703029167808527,-1.7162916243039288,-1.6910355829641452,-1.7718869854236228,-1.703029167808527,0.0,0.0,0.0,0.0,nan,19.091635767659117,14.314231552854501
inelastic,,mixed|d0340e0330h0330,0.17,30,2991.0333333333333,-1.6900060634233882,-1.69998202597556,-1.6779829268468596,-1.5600715905055507,-1.5699159498059874,-1.549400130257157,-1.785350553461354,-1.6554160805435165,0.0794537416983048,0.0,0.0,0.0,nan,19.05040028392815,11.903119693381363
inelastic,,mixed|d0340e0330h0330,0.28,30,2991.133333333333,-1.701111240711357,-1.7131455631887045,-1.6885541861479383,-1.5624611908640331,-1.5746451364481064,-1.5510179377191307,-1.8434959181854031,-1.7048458683380792,0.1186538978950386,0.0,0.0,0.0,nan,19.053665336053708,10.744136569264423
inelastic,,mixed|d0340e0330h0330,0.5,30,2991.633333333333,-1.745215933865442,-1.7547379639927156,-1.7351434276739275,-1.6091214201656903,-1.6183091713474722,-1.6000983240160906,-1.9843941984325224,-1.8482996847327706,0.19931522047256683,0.0,0.0,0.0,nan,19.18621470380341,8.386440752999611
inelastic,,mixed|d0600e0200h0200,0.0,30,2990.5666666666666,-1.749104459288127,-1.762762444590167,-1.734293724635639,-1.647992275563678,-1.6650342568736107,-1.6310685436663914,-1.749104459288127,-1.647992275563678,0.0,0.0,0.0,0.0,nan,19.09605790593523,20.232476580156263
inelastic,,mixed|d0600e0200h0200,0.17,30,2991.0333333333333,-1.7101653955799734,-1.7205489095178637,-1.7001169345320077,-1.5487135427935652,-1.5589916612201131,-1.5382632065279176,-1.7988508880514615,-1.6373990352650536,0.07390457705957343,0.0,0.0,0.0,nan,19.126090660972544,16.791650139258504
inelastic,,mixed|d0600e0200h0200,0.28,30,2991.6,-1.7145632028112756,-1.7282260259295983,-1.7012422306116848,-1.5552563872976597,-1.5669476049294218,-1.5424559857289772,-1.8524484698473673,-1.6931416543337514,0.1149043891967434,0.0,0.0,0.0,nan,19.036242297744593,13.917117100608666
inelastic,,mixed|d0600e0200h0200,0.5,30,2989.133333333333,-1.7607671974454016,-1.776658740790841,-1.7464864149634978,-1.5722362035399098,-1.5835934189546568,-1.5606149704523038,-1.9962345856049266,-1.8077035916994353,0.196222823466271,0.0,0.0,0.0,nan,19.148365152089713,11.30822877844892
elastic,0.5,mixed|d0000e0200h0800,0.0,34,2991.6470588235293,-1.7789146364734185,-1.7899686786666191,-1.76869627489253,-1.7590999585525755,-1.7700570427886053,-1.7481139351842516,-1.7789146364734185,-1.7590999585525755,0.0,0.051012805749840844,0.047652921329820824,0.054556553184763046,18.848473491232326,19.07835508350456,2.9972487655515967
elastic,0.5,mixed|d0000e0200h0800,0.17,33,2991.3636363636365,-1.6722924872760254,-1.681964043935603,-1.6625807706683264,-1.6431493149488887,-1.6525486610294364,-1.6333913528974733,-1.7695260767174315,-1.7403829043902947,0.08102799120117156,0.08284419898647695,0.07976794407393706,0.08586891284158396,12.10169080705865,19.52952496746292,2.8998333742003766
elastic,0.5,mixed|d0000e0200h0800,0.28,33,2990.969696969697,-1.680882754022762,-1.6900101732485493,-1.6731832545593905,-1.6588871235545604,-1.6667173855304982,-1.651232651373419,-1.8158348573582068,-1.793839226890005,0.11246008611287056,0.1439890971180492,0.1396728655951978,0.14823491538091862,10.316779836993268,20.523314391953356,2.6363569415601518
elastic,0.5,mixed|d0000e0200h0800,0.5,34,2991.0588235294117,-1.7289338847631708,-1.7364798716415557,-1.72167861071992,-1.712138883462098,-1.7190652553061743,-1.7048938730844028,-1.8783850546482903,-1.8615900533472176,0.12454264157093307,0.2717411453584695,0.26609165732491596,0.27702762406635795,10.746856235089462,22.191244546190397,2.06297500641297
elastic,0.5,mixed|d0000e0400h0600,0.0,38,2990.0,-1.7844427370933618,-1.7938292639984734,-1.774694164437753,-1.7253235046732862,-1.737236749389053,-1.715171523041798,-1.7844427370933618,-1.7253235046732862,0.0,0.04720971683509406,0.044656917844929166,0.049838518227814536,19.456177750163796,19.07715873094934,8.292367397182073
elastic,0.5,mixed|d0000e0400h0600,0.17,37,2990.945945945946,-1.7100655116077959,-1.7228519645163043,-1.6977246774691874,-1.6264466787515146,-1.636252230450652,-1.6160345783233323,-1.8063811258388298,-1.722762292982548,0.08026301185919459,0.08379496644639227,0.08045497556452672,0.08702956131764872,12.142456194748451,19.643762661053664,8.380281845718716
elastic,0.5,mixed|d0000e0400h0600,0.28,36,2990.8055555555557,-1.6833747684278346,-1.695022432332318,-1.6727386237374542,-1.6181635951492956,-1.6265694188399467,-1.610016156633948,-1.820275324113678,-1.755064150835139,0.11408379640486942,0.12591445396630327,0.1218327638181737,0.12950865396545497,10.773767264101853,20.286088057923042,6.774421219663371
elastic,0.5,mixed|d0000e0400h0600,0.5,38,2991.0526315789475,-1.7282737725039041,-1.7390981809202046,-1.718153462653885,-1.6770505087438619,-1.6866833117929612,-1.667930163562391,-1.8796618833623489,-1.828438619602307,0.12615675904870427,0.23412862432591267,0.2293363983033935,0.23888236498046142,10.959599411821255,21.55015394292924,4.871472055136133
elastic,0.5,mixed|d0000e0600h0400,0.0,37,2987.054054054054,-1.7747285269521718,-1.7863754640410194,-1.763234559168969,-1.5772561890629406,-1.5933844155961399,-1.5610433967999495,-1.7747285269521718,-1.5772561890629406,0.0,0.04258766753751044,0.03984632965973084,0.04547729530353694,19.162067341998853,18.97261842591182,21.28223776530643
elastic,0.5,mixed|d0000e0600h0400,0.17,34,2989.970588235294,-1.7658339544455461,-1.782987417894224,-1.75047509207882,-1.5244370345517808,-1.5357946968352048,-1.5121901802890283,-1.8563404299279276,-1.6149435100341625,0.07542206290198468,0.08545624959699495,0.082247759824651,0.08896040287180312,13.262054631975952,19.570030560909483,23.273495468209802
elastic,0.5,mixed|d0000e0600h0400,0.28,34,2990.5,-1.7325934372449983,-1.7447024105346547,-1.7208305501035774,-1.546085279372737,-1.5579447919569196,-1.5347273223943942,-1.8686160053235141,-1.6821078474512536,0.11335214006543018,0.11423067768307514,0.10932241909706042,0.11889079173555715,11.261016257396854,20.039391442708993,17.409179291962545
elastic,0.5,mixed|d0000e0600h0400,0.5,32,2992.46875,-1.742912754883415,-1.7546234908582783,-1.7312636253331184,-1.6274605602112295,-1.637099004319614,-1.6179466320935585,-1.8986093381769016,-1.7831571435047162,0.12974715274457227,0.2175004996262095,0.21164654959260265,0.2231964356736597,11.218742907536559,21.186473090096534,9.406446257234748
elastic,0.5,mixed|d0000e0800h0200,0.0,34,2988.6470588235293,-1.819363502767228,-1.8311633030170147,-1.8050194540494733,-1.409628085918417,-1.4230012808024433,-1.3962333137525629,-1.819363502767228,-1.409628085918417,0.0,0.04817425019734745,0.04600044687744164,0.050777640965738384,18.913045904973796,19.081239881626733,37.214337752999505
elastic,0.5,mixed|d0000e0800h0200,0.17,36,2990.6111111111113,-1.8126039662636064,-1.825288724904479,-1.7985600749681672,-1.3903301025388848,-1.4021907850130704,-1.3778147395676958,-1.9012007267577944,-1.4789268630330714,0.07383063374515637,0.08351389851907957,0.08093270073765194,0.08612129983328419,13.71566223902607,19.5238085517092,36.95897502953165
elastic,0.5,mixed|d0000e0800h0200,0.28,33,2988.6060606060605,-1.7948828743913348,-1.8082372279730534,-1.7826181926331035,-1.4094033938504036,-1.4220369153031986,-1.3973192671060064,-1.9317749609557657,-1.5462954804148348,0.1140767388036926,0.10945695725891122,0.10606835686904584,0.11310407226062366,11.663707779745168,19.950306340299214,34.21245959924313
elastic,0.5,mixed|d0000e0800h0200,0.5,33,2998.151515151515,-1.7500517208121182,-1.7624717304898412,-1.7370094708039168,-1.5257428655627654,-1.5380103323633303,-1.5145385375055667,-1.9251668004945763,-1.7008579452452233,0.14592923306871491,0.19404464780943495,0.18813110704438846,0.19991013520292863,10.692342346376073,21.04971120827369,17.80337810207179
elastic,0.5,mixed|d0200e0000h0800,0.0,33,2990.5151515151515,-1.7224613817561427,-1.7346247549891693,-1.710453174057149,-1.695074215932278,-1.70548198591369,-1.68389432115597,-1.7224613817561427,-1.695074215932278,0.0,0.0409898571374445,0.03800521575176499,0.044395373819419784,18.89619817759131,19.024305791816047,5.374133564149747
elastic,0.5,mixed|d0200e0000h0800,0.17,33,2991.060606060606,-1.6876831320294856,-1.698304044641611,-1.6784772329199538,-1.6470021478172363,-1.6559631524394398,-1.6380284466233155,-1.7774593179209388,-1.7367783337086895,0.07481348824287766,0.08402800561166739,0.08081719907196336,0.08765716340942017,13.020162349366704,19.558823165246338,4.28304844563422
elastic,0.5,mixed|d0200e0000h0800,0.28,39,2991.0,-1.6936438333781514,-1.7020456941122466,-1.6846396230441656,-1.6537502353104794,-1.6628363692319736,-1.6451299005713593,-1.8160710123509676,-1.7761774142832951,0.10202264914401325,0.1518401357919914,0.14628458023643579,0.15750692247683223,10.694732091745832,20.470311981486404,3.520266385325575
elastic,0.5,mixed|d0200e0000h0800,0.5,34,2991.029411764706,-1.7454509940256402,-1.7547738018359402,-1.7353845832785622,-1.6986710371764133,-1.7077539675770965,-1.6890242298234877,-1.8877412140092773,-1.8409612571600509,0.11857518331969799,0.27083907497368903,0.2659611186500679,0.276015808908323,10.793644663927669,22.149829236813442,2.6687923829983937
elastic,0.5,mixed|d0200e0200h0600,0.0,34,2991.029411764706,-1.785471098365372,-1.7989384944986468,-1.7720048465770408,-1.7426486976587359,-1.7573214178086713,-1.7291004873965843,-1.785471098365372,-1.7426486976587359,0.0,0.04152767287607377,0.038834532822655636,0.04435757134715493,19.082299121709347,19.180387169140044,7.483322418495694
elastic,0.5,mixed|d0200e0200h0600,0.17,39,2990.974358974359,-1.6892575722468848,-1.6973939086958496,-1.6807790532895108,-1.6223257554518964,-1.6295833194637213,-1.615338570844763,-1.7842183247328434,-1.717286507937855,0.0791339604049653,0.06930245786918479,0.06652264869594335,0.0722063632920585,12.697905736144095,19.556026676376717,6.529545138444699
elastic,0.5,mixed|d0200e0200h0600,0.28,37,2991.027027027027,-1.6956301432910514,-1.7057368551431265,-1.6863879240158508,-1.6288492786093731,-1.6376246611894425,-1.6197628908475346,-1.8202137850966535,-1.7534329204149746,0.1038197015046682,0.12569114519450822,0.12269191854058586,0.12871773728590502,10.570315829157186,20.33900131673614,5.8579823001831155
elastic,0.5,mixed|d0200e0200h0600,0.5,35,2991.0857142857144,-1.7425662493416936,-1.7523466703856683,-1.7328963460714644,-1.6691723245272942,-1.6793899934298253,-1.6595861479372784,-1.8843821579894808,-1.8109882331750815,0.11817992387315587,0.23175532897001913,0.22853893008350368,0.2353455604909968,11.026853244814992,21.474148700380827,4.825595161706705
elastic,0.5,mixed|d0200e0400h0400,0.0,35,2989.657142857143,-1.7850565275329542,-1.796048927907135,-1.7734477658537504,-1.7142424081828136,-1.725901942996168,-1.7012881594300757,-1.7850565275329542,-1.7142424081828136,0.0,0.037582126204594724,0.0349792332247721,0.04074876143282784,19.41418088629232,19.027374246465463,11.384854624174832
elastic,0.5,mixed|d0200e0400h0400,0.17,42,2991.095238095238,-1.6752628993661975,-1.6832057706085928,-1.6678228539825652,-1.5735582362243665,-1.5814078390836046,-1.5657852290086915,-1.7726461310305541,-1.6709414678887236,0.08115269305363067,0.057911080561698206,0.05495027574725584,0.0612783101002037,12.203468162663322,19.396717581939377,9.425980459539423
elastic,0.5,mixed|d0200e0400h0400,0.28,41,2991.268292682927,-1.681756318099257,-1.6933133443303856,-1.670129374342537,-1.576016300094229,-1.586397850088925,-1.5649382581918678,-1.8105789394257397,-1.7048389214207114,0.10735218443873548,0.1006669412176473,0.09774977339246604,0.10347796515162812,10.67203472489544,19.948715580095676,9.123661814594637
elastic,0.5,mixed|d0200e0400h0400,0.5,34,2991.176470588235,-1.7374422232495734,-1.746435293359585,-1.7279959342981357,-1.6335152950791656,-1.642677325365835,-1.62382878076328,-1.885731311902512,-1.781804383732104,0.12357424054411555,0.20205370378216936,0.19826639816383682,0.20553596155099013,11.173517959472601,21.051269414193275,7.116868340126157
elastic,0.5,mixed|d0200e0600h0200,0.0,32,2994.0,-1.7784972275527786,-1.7927115420598456,-1.7632373340845466,-1.651041122284417,-1.667306240348022,-1.6371428152059337,-1.7784972275527786,-1.651041122284417,0.0,0.030690798528117187,0.028236969591359885,0.0333918808765664,19.19516540859208,19.07189961089584,18.306178008065093
elastic,0.5,mixed|d0200e0600h0200,0.17,36,2990.5,-1.70477461226193,-1.7163354279696934,-1.6938527862904613,-1.537878225173368,-1.5461852924005706,-1.5289808674563081,-1.8010067518760746,-1.6341103647875126,0.08019344967845389,0.04887709517317187,0.046796281802172976,0.05082438843374316,11.841103289188665,19.43149337981571,15.480513441689494
elastic,0.5,mixed|d0200e0600h0200,0.28,38,2990.7631578947367,-1.6979503309345692,-1.7062431151734745,-1.6898059895563755,-1.533338360748064,-1.5414728441509966,-1.5253962478984044,-1.831086899761744,-1.666474929575238,0.110947140689312,0.07855847188042302,0.07619575539415427,0.081035452319619,10.649802153981184,19.843110918373522,13.751616883311215
elastic,0.5,mixed|d0200e0600h0200,0.5,32,2991.1875,-1.7354081608574394,-1.745938577937271,-1.7253396347601433,-1.5822237068874125,-1.592571922293657,-1.5718586724027044,-1.8938434650110252,-1.7406590110409983,0.1320294201279883,0.17357937946394777,0.16907305325474084,0.17776060774163965,11.104237200721709,20.66415523702641,10.727683091477514
elastic,0.5,mixed|d0200e0800h0000,0.0,33,2991.7272727272725,-1.8142004814004815,-1.8247637602868658,-1.802969681322974,-1.5048856148738474,-1.5225232706473486,-1.486747045990189,-1.8142004814004815,-1.5048856148738474,0.0,0.017509400199147804,0.015381405295818036,0.01988002190866854,20.26011964791335,19.0834407457733,31.850157027187944
elastic,0.5,mixed|d0200e0800h0000,0.17,33,2991.151515151515,-1.764610311596818,-1.7811622397172742,-1.7482359145033812,-1.4439017957923677,-1.456793052888645,-1.4306449902447316,-1.8571517619004363,-1.5364432460959863,0.07711787525301542,0.03655048995751457,0.03445007252922651,0.038718442266390714,10.544200625179979,19.37716834435293,28.794636822486055
elastic,0.5,mixed|d0200e0800h0000,0.28,36,2992.1944444444443,-1.7284124438203654,-1.7388613499538073,-1.7172190939915206,-1.4479086225437166,-1.4598684776040283,-1.436605147571188,-1.8665388015766977,-1.586034980300048,0.11510529813027645,0.06547375117185378,0.0630129321937399,0.06788576161480837,9.297410637239958,19.696912902658774,23.87030186388723
elastic,0.5,mixed|d0200e0800h0000,0.5,39,2998.153846153846,-1.7395836979710508,-1.7518219117361542,-1.7270861740535914,-1.5234189785771235,-1.533416235885559,-1.5132192403287903,-1.91444179473539,-1.6982770753414633,0.14571508063694977,0.14822986389617723,0.14435984969227458,0.15195490022424155,10.200577918543953,20.653914797118478,14.993824448978566
elastic,0.5,mixed|d0400e0000h0600,0.0,38,2991.0526315789475,-1.7340050685939479,-1.7430011056539498,-1.7246893589340129,-1.6858086592648642,-1.6961668925234328,-1.6772047179422582,-1.7340050685939479,-1.6858086592648642,0.0,0.03806125343910431,0.035179390107365184,0.040617607944882,18.824298053547192,19.038118123839194,10.292932371629979
elastic,0.5,mixed|d0400e0000h0600,0.17,34,2991.0,-1.699583060824572,-1.7083997370466066,-1.6909249029092976,-1.619517187748779,-1.628740224647068,-1.6091979189550794,-1.7844937930211615,-1.704427919945369,0.07075894349715815,0.07269848761972192,0.06959088048459103,0.07580634059039865,12.94251410622829,19.570881133420876,8.795923629026886
elastic,0.5,mixed|d0400e0000h0600,0.28,39,2990.974358974359,-1.7150119714263412,-1.725792632441649,-1.7044762421330413,-1.616877790965305,-1.627515584480502,-1.6065962100697109,-1.8278916116884407,-1.7297574312274053,0.09406636688508341,0.13051200179650554,0.127420595075668,0.13377195745046994,11.016537931986992,20.244765947226412,7.634594422517874
elastic,0.5,mixed|d0400e0000h0600,0.5,36,2991.0833333333335,-1.7527283160019107,-1.762156987264393,-1.7429566403620278,-1.6483941598336824,-1.6570936123178792,-1.6395083201496732,-1.8870210122426438,-1.7826868560744158,0.11191058020061079,0.2333513087061952,0.22918942899461653,0.2374739012535364,11.196564156525906,21.35054343838057,5.678715592061212
elastic,0.5,mixed|d0400e0200h0400,0.0,37,2991.7297297297296,-1.7607345820927283,-1.7719037014347356,-1.749368353789019,-1.6978093283813216,-1.7088561098695747,-1.686284358746541,-1.7607345820927283,-1.6978093283813216,0.0,0.03374197193198969,0.031732457372728284,0.03581953762308911,18.788934611533957,19.003235089226138,12.181773600115385
elastic,0.5,mixed|d0400e0200h0400,0.17,37,2991.0,-1.6854447035517417,-1.6966745815718842,-1.675463630812499,-1.5730960328724857,-1.5820439542501816,-1.563020506867223,-1.7746931279300577,-1.6623444572508017,0.07437368698193024,0.05855405386909553,0.0561507620776372,0.06120995472730095,12.269626853639544,19.419676594939062,11.138254258355188
elastic,0.5,mixed|d0400e0200h0400,0.28,32,2991.09375,-1.7023506113714524,-1.7129122215806476,-1.691463395940818,-1.5759744151656592,-1.5862887293637584,-1.5665018832470443,-1.8202557860933521,-1.693879589887559,0.09825431226824978,0.10709847033714556,0.10365779339140328,0.11043279741950533,10.835423329600143,19.989224646930857,10.027632752290298
elastic,0.5,mixed|d0400e0200h0400,0.5,33,2990.848484848485,-1.750787374138957,-1.7586535206833969,-1.7420720382886814,-1.6213681532212616,-1.6286899270918993,-1.6133709985904083,-1.8927748412998637,-1.763355620382168,0.11832288930075543,0.19948805190197105,0.19511240916622535,0.203716179722294,11.525814464906643,20.915830058145552,7.634842079065299
elastic,0.5,mixed|d0400e0400h0200,0.0,32,2990.75,-1.7884557337068365,-1.7956565431635878,-1.7812765967478235,-1.6975021704707207,-1.7065525537270332,-1.689491286081294,-1.7884557337068365,-1.6975021704707207,0.0,0.029948555602961426,0.028015466455350874,0.03194060098172157,19.22346571470402,19.137599612778835,15.947592646807822
elastic,0.5,mixed|d0400e0400h0200,0.17,36,2991.1111111111113,-1.6839615438351425,-1.6924893498669915,-1.6754759243327801,-1.534556640974948,-1.5419977749112355,-1.526849672697766,-1.7776295172048102,-1.6282246143446157,0.078056644474723,0.04233847894377262,0.0404147051468449,0.044106754537592156,12.191412737574886,19.352351754622298,13.556600277607146
elastic,0.5,mixed|d0400e0400h0200,0.28,38,2991.1315789473683,-1.6910284799812876,-1.6995818477386024,-1.6827032423858599,-1.5357230716823111,-1.544368335027326,-1.5270438749211808,-1.8152849729387632,-1.659979564639787,0.10354707746456286,0.08153039106191814,0.07954890097474972,0.08356527693887854,10.698739795388308,19.77141770833781,12.540336705552356
elastic,0.5,mixed|d0400e0400h0200,0.5,33,2991.0,-1.755736220826204,-1.7653568497219294,-1.7453093604192682,-1.5983744739985455,-1.6094971232625988,-1.5864818136286434,-1.9056954598325009,-1.7483337130048424,0.1249660325052475,0.17431996581485695,0.17039335971811526,0.1784974874502127,11.435235041674247,20.697833064580564,9.572294746118665
elastic,0.5,mixed|d0400e0600h0000,0.0,36,2991.6388888888887,-1.7888576303861703,-1.800174006468239,-1.777903787019606,-1.664988587639506,-1.6773681300489882,-1.6521534085618585,-1.7888576303861703,-1.664988587639506,0.0,0.025202565731579935,0.02329701765911784,0.0270834952870563,19.129582858637203,19.064538429739027,20.58969280472398
elastic,0.5,mixed|d0400e0600h0000,0.17,37,2991.054054054054,-1.6911811530919687,-1.7016319341887034,-1.681373475318949,-1.4874607213225168,-1.4972931746577474,-1.4776106832617175,-1.7864739771009033,-1.5827535453314512,0.07941068667411186,0.028715936864686327,0.026673592824510928,0.030720058527490105,10.732268256933555,19.27353625096584,17.47537144330247
elastic,0.5,mixed|d0400e0600h0000,0.28,35,2990.885714285714,-1.6996955310897817,-1.7092674249771067,-1.690377263457243,-1.4919702109836936,-1.5011527534035694,-1.4832855940957828,-1.8281306893904252,-1.6204053692843374,0.10702929858386977,0.057832912382669334,0.054418989297175424,0.06113621317074975,10.028348021805657,19.661304285364956,15.87063359906781
elastic,0.5,mixed|d0400e0600h0000,0.5,35,2990.5714285714284,-1.736607131758572,-1.7477090083454796,-1.7258411229854065,-1.5396312511528174,-1.5504919323983961,-1.5265764148753815,-1.9040699680970512,-1.7070940874912968,0.13955236361539952,0.14051071801557402,0.13632809798601106,0.14456239981189245,10.802455865102015,20.443476775592657,12.088144075844937
elastic,0.5,mixed|d0600e0000h0400,0.0,35,2991.6285714285714,-1.7388279021813275,-1.751232997647307,-1.7269625639068238,-1.6720453214404953,-1.6856269210323855,-1.6595336830049345,-1.7388279021813275,-1.6720453214404953,0.0,0.03491100021535667,0.03178495576969639,0.0382458690684954,18.867070972136354,19.02836098023132,14.754758232575702
elastic,0.5,mixed|d0600e0000h0400,0.17,36,2990.8611111111113,-1.69212953758616,-1.7019094552850706,-1.682904217073921,-1.569374839534457,-1.5805349191656552,-1.5584280294933202,-1.7745812141610127,-1.6518265161093095,0.06870973047904393,0.06322056049064509,0.06086940804826077,0.06552024089458072,12.806620050311878,19.378484365363605,13.353577788508975
elastic,0.5,mixed|d0600e0000h0400,0.28,36,2990.75,-1.721466846881881,-1.7314054747354393,-1.7116276418092566,-1.5826567356155665,-1.5912133057499804,-1.5744802578756005,-1.8310138580806508,-1.6922037468143358,0.09128917599897442,0.11629347510768222,0.11310207893835092,0.11986453070448003,11.381828212252993,20.038854251603794,11.221790110694778
