kind,method,toll,pct,value,ci_lo,ci_hi,n,mode
toll_direct,mixed|d0000e0900h0100,0.28,-1.111728475335508,0.020427557185241706,-0.0016168901806010451,0.041664577464520514,25,paired
toll_direct,mixed|d0000e0900h0100,0.5,-4.491271850869812,0.08252528796693955,0.06243482727838519,0.10167284244326054,25,paired
second_best_toll,mixed|d0000e0900h0100,0.5,-4.491271850869812,0.08252528796693955,0.06434288586273866,0.10123950469516486,25,paired
selfishness_gap,mixed|d0050e0750h0200,0.0,112.42113233627839,1.124211323362784,1.1135008037377614,1.1379033319540672,24,paired
selfishness_gap_vs_so,mixed|d0050e0750h0200,0.0,12.412397038964215,-0.1998500409779528,-0.21950450481696424,-0.18243300584105313,24,paired
selfishness_gap,mixed|d0050e0750h0200,0.17,111.0947302697093,1.110947302697093,1.1000633618665185,1.1213758590844098,23,paired
selfishness_gap_vs_so,mixed|d0050e0750h0200,0.17,11.096679767276084,-0.17907704717126408,-0.19662752196778682,-0.1624216007619446,23,paired
selfishness_gap,mixed|d0050e0750h0200,0.28,109.66611140433366,1.0966611140433367,1.0832316402207838,1.1103232633264428,22,paired
selfishness_gap_vs_so,mixed|d0050e0750h0200,0.28,9.65381316146339,-0.15570698904324543,-0.17572153741936627,-0.13392613003266865,22,paired
selfishness_gap,mixed|d0050e0750h0200,0.5,108.26256150993912,1.0826256150993911,1.071596203171296,1.0946372322383093,27,paired
selfishness_gap_vs_so,mixed|d0050e0750h0200,0.5,8.264554237079135,-0.13296266971106066,-0.1515660500968316,-0.11660439991651703,27,paired
toll_gap,mixed|d0050e0750h0200,0.17,-10.900599067886974,-0.02126150454451223,-0.05303675522775489,0.0097460013698626,13,paired
toll_gap,mixed|d0050e0750h0200,0.28,-31.134162300266812,-0.060726858140010616,-0.0914623678122722,-0.03270977309696526,13,paired
toll_gap,mixed|d0050e0750h0200,0.5,-36.71397479195195,-0.07161022408262083,-0.09969812052041628,-0.04622340529473886,16,paired
toll_direct,mixed|d0050e0750h0200,0.17,-1.343348042267393,0.024249220614735747,0.004664873186005468,0.04347433740949151,21,paired
toll_direct,mixed|d0050e0750h0200,0.28,-2.7824870957427015,0.050227596512095574,0.03173583951285286,0.0724086093325736,20,paired
toll_direct,mixed|d0050e0750h0200,0.5,-3.7571059905971014,0.06782076511248572,0.04959375250148347,0.08680990700861291,24,paired
second_best_toll,mixed|d0050e0750h0200,0.5,-3.7571059905971014,0.06782076511248572,0.04889711962295882,0.08510849091097208,24,paired
selfishness_gap,mixed|d0050e0800h0150,0.0,113.24129421211948,1.1324129421211948,1.1228849825287517,1.1418955768441732,26,paired
selfishness_gap_vs_so,mixed|d0050e0800h0150,0.0,13.260249357772768,-0.21350117702566668,-0.22885930562902768,-0.19862066267434647,26,paired
selfishness_gap,mixed|d0050e0800h0150,0.17,111.80515371528573,1.1180515371528572,1.1059380212506214,1.1307117744775157,25,paired
selfishness_gap_vs_so,mixed|d0050e0800h0150,0.17,11.847615822268994,-0.19119557398854992,-0.21107703135030292,-0.17225791761729384,25,paired
selfishness_gap,mixed|d0050e0800h0150,0.28,110.3309557422959,1.103309557422959,1.0930127096152706,1.1139859320347762,23,paired
selfishness_gap_vs_so,mixed|d0050e0800h0150,0.28,10.3359833735569,-0.1667097573756679,-0.18398058933186776,-0.15132032451782887,23,paired
selfishness_gap,mixed|d0050e0800h0150,0.5,108.55294356712781,1.0855294356712781,1.0739354162193473,1.095839974471805,27,paired
selfishness_gap_vs_so,mixed|d0050e0800h0150,0.5,8.52249839253406,-0.13711255397121558,-0.1548387898311469,-0.12070565286509181,27,paired
toll_gap,mixed|d0050e0800h0150,0.17,-8.641738120584503,-0.018355746907409876,-0.040135124250275024,0.0035936851866457645,16,paired
toll_gap,mixed|d0050e0800h0150,0.28,-22.79545790100779,-0.048419386242766,-0.07321732927234963,-0.022311934699526144,15,paired
toll_gap,mixed|d0050e0800h0150,0.5,-32.21284172565047,-0.06842266701834505,-0.09167569571259675,-0.045953187440077085,17,paired
toll_direct,mixed|d0050e0800h0150,0.17,-0.931253911973976,0.01697203012329978,-0.003656316810629031,0.03698303532580682,25,paired
toll_direct,mixed|d0050e0800h0150,0.28,-2.0134762605376455,0.03669544826282445,0.021112437252863225,0.051212471622195645,24,paired
toll_direct,mixed|d0050e0800h0150,0.5,-4.4756491778942555,0.08156835820160929,0.06779002473019047,0.09707568229617528,25,paired
second_best_toll,mixed|d0050e0800h0150,0.5,-4.4756491778942555,0.08156835820160929,0.06729889614057141,0.09632653085117143,25,paired
selfishness_gap,mixed|d0100e0000h0900,0.0,107.22692022799419,1.0722692022799418,1.0634605122811738,1.0812925103892042,22,paired
selfishness_gap_vs_so,mixed|d0100e0000h0900,0.0,7.242703976750356,-0.11661363087250444,-0.13072333276894596,-0.10279306156102301,22,paired
selfishness_gap,mixed|d0100e0000h0900,0.17,104.75239710233977,1.0475239710233977,1.0368606468066957,1.0574037697010399,22,paired
selfishness_gap_vs_so,mixed|d0100e0000h0900,0.17,4.765761988024926,-0.0769093640832398,-0.09183266696902426,-0.05984258445830694,22,paired
selfishness_gap,mixed|d0100e0000h0900,0.28,104.49019897982019,1.044901989798202,1.0366831877785034,1.0532535703833963,24,paired
selfishness_gap_vs_so,mixed|d0100e0000h0900,0.28,4.498398491379908,-0.0725549658869995,-0.08532665522733268,-0.06014535780260389,24,paired
selfishness_gap,mixed|d0100e0000h0900,0.5,108.13038301006905,1.0813038301006905,1.0717773717521668,1.0903690538008137,30,paired
selfishness_gap_vs_so,mixed|d0100e0000h0900,0.5,8.137056522550848,-0.13091144758589363,-0.14501415727407074,-0.11705196458188291,30,paired
toll_gap,mixed|d0100e0000h0900,0.17,-36.37436432533136,-0.043030358275369496,-0.06818205356885836,-0.021162608001376662,14,paired
toll_gap,mixed|d0100e0000h0900,0.28,-41.61246959039878,-0.04922696268126373,-0.07403395121310045,-0.025787834017484787,14,paired
toll_gap,mixed|d0100e0000h0900,0.5,21.988999939632627,0.026012675769581314,0.002288781161814368,0.046917972191434024,16,paired
toll_direct,mixed|d0100e0000h0900,0.17,-2.5199945062039895,0.04355515070113947,0.024262742378996113,0.06369156160371316,20,paired
toll_direct,mixed|d0100e0000h0900,0.28,-2.660079301154188,0.04597635215216367,0.03442058747254325,0.057782108081550244,25,paired
toll_direct,mixed|d0100e0000h0900,0.5,0.6500212534942088,-0.011234855308288537,-0.02603038062194587,0.004442178069208111,23,paired
second_best_toll,mixed|d0100e0000h0900,0.28,-2.660079301154188,0.04597635215216367,0.033250953234981055,0.05913705105961957,25,paired
selfishness_gap,mixed|d0100e0900h0000,0.0,113.20563170364699,1.13205631703647,1.1200128506949567,1.1444884596276468,20,paired
selfishness_gap_vs_so,mixed|d0100e0900h0000,0.0,13.215771220868309,-0.21278504158018618,-0.233084492103678,-0.19373430461312766,20,paired
selfishness_gap,mixed|d0100e0900h0000,0.17,111.42174465941066,1.1142174465941066,1.1013926246248757,1.127012936692157,20,paired
selfishness_gap_vs_so,mixed|d0100e0900h0000,0.17,11.438708442090176,-0.18459666983481354,-0.20254148369266375,-0.16537360423482828,20,paired
selfishness_gap,mixed|d0100e0900h0000,0.28,111.11321725904908,1.1111321725904908,1.0974124915825656,1.1243848340240168,21,paired
selfishness_gap_vs_so,mixed|d0100e0900h0000,0.28,11.150935093958065,-0.17985416741105362,-0.2010957953599972,-0.1584448946662595,21,paired
selfishness_gap,mixed|d0100e0900h0000,0.5,108.46334196358711,1.0846334196358711,1.0757332913056556,1.0937999341156805,29,paired
selfishness_gap_vs_so,mixed|d0100e0900h0000,0.5,8.489648332053925,-0.13658405217713065,-0.15115212208155707,-0.12257282125960238,29,paired
toll_gap,mixed|d0100e0900h0000,0.17,-15.23057972295538,-0.03242772327723972,-0.06118730878950489,0.0010679649446932707,11,paired
toll_gap,mixed|d0100e0900h0000,0.28,-18.79571265189315,-0.040018317080568445,-0.08761656739640086,-0.0012744330648448718,12,paired
toll_gap,mixed|d0100e0900h0000,0.5,-31.166802884728025,-0.06635784571344763,-0.09676510037231284,-0.03727496390739643,16,paired
toll_direct,mixed|d0100e0900h0000,0.17,-1.5068354235669794,0.02746955134467619,0.0023576637903252842,0.05373389345510473,18,paired
toll_direct,mixed|d0100e0900h0000,0.28,-1.911138654413376,0.03483998356630752,0.013522873009230114,0.05608611971360967,23,paired
toll_direct,mixed|d0100e0900h0000,0.5,-3.9914591137020135,0.07276414487553323,0.0540472173555549,0.09274100415974369,26,paired
second_best_toll,mixed|d0100e0900h0000,0.5,-3.9914591137020135,0.07276414487553323,0.05281922074918466,0.09323415414967587,26,paired
selfishness_gap,mixed|d0150e0400h0450,0.0,111.30323969019598,1.1130323969019598,1.1033772692628878,1.123837427936866,22,paired
selfishness_gap_vs_so,mixed|d0150e0400h0450,0.0,11.294837274830874,-0.18185638802306817,-0.1993707043905437,-0.16576464098609806,22,paired
selfishness_gap,mixed|d0150e0400h0450,0.17,105.07881802364633,1.0507881802364634,1.0417430475004676,1.0601717244928466,27,paired
selfishness_gap_vs_so,mixed|d0150e0400h0450,0.17,5.069739227906467,-0.08181491670500564,-0.0958256808568478,-0.06795699577124885,27,paired
selfishness_gap,mixed|d0150e0400h0450,0.28,104.31175722448029,1.043117572244803,1.0332690907530082,1.0526775767020664,16,paired
selfishness_gap_vs_so,mixed|d0150e0400h0450,0.28,4.317179854289035,-0.06963207853999982,-0.08706485086267349,-0.05363149764447461,16,paired
selfishness_gap,mixed|d0150e0400h0450,0.5,108.03111370844638,1.0803111370844638,1.0712896636296818,1.0894914416815602,25,paired
selfishness_gap_vs_so,mixed|d0150e0400h0450,0.5,8.041798416712963,-0.1293789061201968,-0.14261564252057268,-0.115530577720079,25,paired
toll_gap,mixed|d0150e0400h0450,0.17,-48.72679176960217,-0.08797995791288256,-0.11035825037207231,-0.06626687682589177,15,paired
toll_gap,mixed|d0150e0400h0450,0.28,-64.92890047825749,-0.11723410723236857,-0.1496655919902749,-0.08499364689225417,9,paired
toll_gap,mixed|d0150e0400h0450,0.5,-21.28443546441035,-0.038430679885772756,-0.07159182317497502,-0.004560816824113145,13,paired
toll_direct,mixed|d0150e0400h0450,0.17,-5.008327412020881,0.08968120637952465,0.07747394831035759,0.10134508953441075,24,paired
toll_direct,mixed|d0150e0400h0450,0.28,-6.1008828048345505,0.10924496042420068,0.09324696304725892,0.12468736284970816,22,paired
toll_direct,mixed|d0150e0400h0450,0.5,-2.431065241783125,0.04353167150117869,0.02324209683450798,0.06340500029786555,22,paired
second_best_toll,mixed|d0150e0400h0450,0.28,-6.1008828048345505,0.10924496042420068,0.09201918461984149,0.12677060128956424,22,paired
selfishness_gap,mixed|d0150e0450h0400,0.0,110.09664991080916,1.1009664991080916,1.0912711558437895,1.111529203729572,21,paired
selfishness_gap_vs_so,mixed|d0150e0450h0400,0.0,10.083926899658737,-0.16235971164870572,-0.1785707944411199,-0.14780942828498445,21,paired
selfishness_gap,mixed|d0150e0450h0400,0.17,104.28436671852548,1.0428436671852548,1.030861979130115,1.0544633680813624,25,paired
selfishness_gap_vs_so,mixed|d0150e0450h0400,0.17,4.290011926276364,-0.0692317597875188,-0.0868299147249497,-0.05151593430737877,25,paired
selfishness_gap,mixed|d0150e0450h0400,0.28,103.85840701255489,1.0385840701255489,1.029020600266359,1.0477522777826533,21,paired
selfishness_gap_vs_so,mixed|d0150e0450h0400,0.28,3.8551964013153337,-0.062180716964297576,-0.07758555323902455,-0.04687513475728476,21,paired
selfishness_gap,mixed|d0150e0450h0400,0.5,108.5582094381255,1.085582094381255,1.0721065258392761,1.0973131046392586,25,paired
selfishness_gap_vs_so,mixed|d0150e0450h0400,0.5,8.542970852215927,-0.13744192114780698,-0.155711449074087,-0.11796333515611461,25,paired
toll_gap,mixed|d0150e0450h0400,0.17,-47.68218671472724,-0.08036303829753623,-0.10565428713749647,-0.0566026680917558,16,paired
toll_gap,mixed|d0150e0450h0400,0.28,-74.93668069764085,-0.12629746569350903,-0.1680722320436248,-0.08708054909534298,8,paired
toll_gap,mixed|d0150e0450h0400,0.5,-8.115053317728048,-0.013677022500264292,-0.050464825257531425,0.016959090473515216,13,paired
toll_direct,mixed|d0150e0450h0400,0.17,-4.504215096295947,0.08011300973923395,0.06192799126225148,0.09842802510018456,23,paired
toll_direct,mixed|d0150e0450h0400,0.28,-6.0284188126024265,0.10722284898058235,0.08551925358908043,0.1278551910644704,16,paired
toll_direct,mixed|d0150e0450h0400,0.5,-2.3652110638960124,0.042068190116646066,0.014988355636884115,0.07196051686419563,17,paired
second_best_toll,mixed|d0150e0450h0400,0.28,-6.0284188126024265,0.10722284898058235,0.0864158026823752,0.12808344230038962,16,paired
selfishness_gap,mixed|d0200e0000h0800,0.0,106.58694965292568,1.0658694965292568,1.0561847748437492,1.075177451979983,24,paired
selfishness_gap_vs_so,mixed|d0200e0000h0800,0.0,6.605487885276869,-0.10635391539667609,-0.12140672554678619,-0.09049730739244799,24,paired
selfishness_gap,mixed|d0200e0000h0800,0.17,104.42061420565491,1.0442061420565492,1.034945968594105,1.0538618692324022,25,paired
selfishness_gap_vs_so,mixed|d0200e0000h0800,0.17,4.430792824403802,-0.07150366706640829,-0.08633649674995171,-0.055788267043115194,25,paired
selfishness_gap,mixed|d0200e0000h0800,0.28,104.68179974103032,1.0468179974103031,1.0401930966424051,1.053951583107094,27,paired
selfishness_gap_vs_so,mixed|d0200e0000h0800,0.28,4.686910455122643,-0.07559548778048114,-0.08582866469963737,-0.06492029401615908,27,paired
selfishness_gap,mixed|d0200e0000h0800,0.5,108.93807197713666,1.0893807197713665,1.082385892459477,1.0957039221949412,29,paired
selfishness_gap_vs_so,mixed|d0200e0000h0800,0.5,8.9160565812652,-0.1434442381684792,-0.15415929720405835,-0.13334353570830115,29,paired
toll_gap,mixed|d0200e0000h0800,0.17,-26.048871974643397,-0.029272993634915687,-0.04658624710844565,-0.011779141331361272,16,paired
toll_gap,mixed|d0200e0000h0800,0.28,-23.13855686902966,-0.02600246293227492,-0.04302379335832325,-0.009814810344422147,15,paired
toll_gap,mixed|d0200e0000h0800,0.5,38.04684051796955,0.04275597505317393,0.022347124790922848,0.061616815248815515,18,paired
toll_direct,mixed|d0200e0000h0800,0.17,-1.6476761353074287,0.028380585127082546,0.017272589315967403,0.040977155186505645,25,paired
toll_direct,mixed|d0200e0000h0800,0.28,-1.518617424066184,0.026157598666159933,0.01341426873945226,0.037970657672035585,30,paired
toll_direct,mixed|d0200e0000h0800,0.5,1.4895937253379816,-0.0256576766640094,-0.04152721082118677,-0.01030318144355167,29,paired
second_best_toll,mixed|d0200e0000h0800,0.17,-1.6476761353074287,0.028380585127082546,0.016832763606695788,0.040490264200014774,25,paired
selfishness_gap,mixed|d0200e0200h0600,0.0,111.24129582929969,1.112412958292997,1.0999827906447555,1.1256396905066877,24,paired
selfishness_gap_vs_so,mixed|d0200e0200h0600,0.0,11.248048863150805,-0.18110305520893064,-0.20193141123750075,-0.16111586061666938,24,paired
selfishness_gap,mixed|d0200e0200h0600,0.17,104.7809849860247,1.047809849860247,1.039089864282699,1.05658425186962,31,paired
selfishness_gap_vs_so,mixed|d0200e0200h0600,0.17,4.78216793347699,-0.07717412149980257,-0.0899418584856087,-0.0630730161881294,31,paired
selfishness_gap,mixed|d0200e0200h0600,0.28,104.97295959031838,1.0497295959031838,1.0428158564756007,1.0578759113533465,26,paired
selfishness_gap_vs_so,mixed|d0200e0200h0600,0.28,4.978201491785097,-0.08029374011822589,-0.09135765119401038,-0.06912836680532441,26,paired
selfishness_gap,mixed|d0200e0200h0600,0.5,108.37002231219815,1.0837002231219814,1.074146187592913,1.0936310834142118,28,paired
selfishness_gap_vs_so,mixed|d0200e0200h0600,0.5,8.359926619636228,-0.13449704969547677,-0.14987495229981285,-0.11946958610986247,28,paired
toll_gap,mixed|d0200e0200h0600,0.17,-55.16379504111103,-0.09675008064352292,-0.11655959530860696,-0.0771934410160288,20,paired
toll_gap,mixed|d0200e0200h0600,0.28,-47.23337006294307,-0.08284115259382387,-0.10849959411430521,-0.05756600047275127,17,paired
toll_gap,mixed|d0200e0200h0600,0.5,-22.190631638799157,-0.03891946518517282,-0.0635862040362495,-0.012503123312098751,19,paired
toll_direct,mixed|d0200e0200h0600,0.17,-5.450659073799091,0.09731994243311246,0.08230740462601148,0.1130392331510091,31,paired
toll_direct,mixed|d0200e0200h0600,0.28,-5.140285424822299,0.09177831063368982,0.07548878682655796,0.107085645966472,30,paired
toll_direct,mixed|d0200e0200h0600,0.5,-2.6237824364858153,0.04684687708744101,0.032344780103957686,0.06115394582058281,29,paired
second_best_toll,mixed|d0200e0200h0600,0.17,-5.450659073799091,0.09731994243311246,0.0820849183375885,0.11298808321917374,31,paired
selfishness_gap,mixed|d0200e0350h0450,0.0,110.70774091404192,1.1070774091404192,1.0960622418504136,1.1178405095190929,22,paired
selfishness_gap_vs_so,mixed|d0200e0350h0450,0.0,10.743538969185746,-0.17298002122394032,-0.18969328593377058,-0.1556645304079049,22,paired
selfishness_gap,mixed|d0200e0350h0450,0.17,104.97266022451387,1.0497266022451388,1.0389364855282892,1.0604475200338601,21,paired
selfishness_gap_vs_so,mixed|d0200e0350h0450,0.17,4.968662339144416,-0.08018374853971853,-0.0972490305882188,-0.06384586358502177,21,paired
selfishness_gap,mixed|d0200e0350h0450,0.28,103.97350230205646,1.0397350230205646,1.028955473282504,1.0519088503859055,20,paired
selfishness_gap_vs_so,mixed|d0200e0350h0450,0.28,3.9849336913484525,-0.06427325826997839,-0.08155170232503743,-0.04601605632430837,20,paired
selfishness_gap,mixed|d0200e0350h0450,0.5,108.47210659011202,1.0847210659011202,1.0752986925518533,1.095895454430764,24,paired
selfishness_gap_vs_so,mixed|d0200e0350h0450,0.5,8.469213258047935,-0.1362552864726975,-0.1516659896323283,-0.12095034463109565,24,paired
toll_gap,mixed|d0200e0350h0450,0.17,-47.36989204718352,-0.08200710519557308,-0.09873400156044031,-0.06169648137265666,18,paired
toll_gap,mixed|d0200e0350h0450,0.28,-61.27250517984101,-0.10607541121002571,-0.12544897304216968,-0.08701272395725208,12,paired
toll_gap,mixed|d0200e0350h0450,0.5,-15.706611772354952,-0.027191401715641512,-0.05028030495004069,0.000852507396141403,14,paired
toll_direct,mixed|d0200e0350h0450,0.17,-4.9787429383639985,0.08878118873096935,0.07614173268827959,0.10056225150937323,26,paired
toll_direct,mixed|d0200e0350h0450,0.28,-5.799397237373425,0.10341513651763264,0.08865035110171689,0.11774035126194009,24,paired
toll_direct,mixed|d0200e0350h0450,0.5,-1.9046496144578975,0.03396380551897292,0.017287448194630604,0.047647966944057846,21,paired
second_best_toll,mixed|d0200e0350h0450,0.28,-5.799397237373425,0.10341513651763264,0.08950000884914225,0.11779593915694982,24,paired
selfishness_gap,mixed|d0200e0400h0400,0.0,110.97967292371787,1.1097967292371786,1.1013601073603254,1.1192422254979948,24,paired
selfishness_gap_vs_so,mixed|d0200e0400h0400,0.0,10.974872756700957,-0.17670468993775693,-0.19116702157228016,-0.16256395156184,24,paired
selfishness_gap,mixed|d0200e0400h0400,0.17,103.70699637152005,1.0370699637152005,1.0295835039927017,1.044887789227663,33,paired
selfishness_gap_vs_so,mixed|d0200e0400h0400,0.17,3.7089881916526335,-0.05985526006733461,-0.07122170382848077,-0.047527690987753356,33,paired
selfishness_gap,mixed|d0200e0400h0400,0.28,103.86258693325804,1.0386258693325805,1.0290159084950496,1.0470377469896903,29,paired
selfishness_gap_vs_so,mixed|d0200e0400h0400,0.28,3.861269531865587,-0.06227867088739828,-0.07588445570932198,-0.04782924269158696,29,paired
selfishness_gap,mixed|d0200e0400h0400,0.5,107.97171298965338,1.0797171298965338,1.0693206079612045,1.088904550725601,29,paired
selfishness_gap_vs_so,mixed|d0200e0400h0400,0.5,7.968978373016228,-0.1282073550430735,-0.14214743458595985,-0.11352009373516393,29,paired
toll_gap,mixed|d0200e0400h0400,0.17,-72.0235689017589,-0.12602132989484185,-0.14625334325294742,-0.10644780336429713,20,paired
toll_gap,mixed|d0200e0400h0400,0.28,-67.12312352984843,-0.11744690554650748,-0.1422604555190906,-0.09393234421670975,17,paired
toll_gap,mixed|d0200e0400h0400,0.5,-24.445102388817702,-0.04277216971372757,-0.0614723060493729,-0.022304798446562253,19,paired
toll_direct,mixed|d0200e0400h0400,0.17,-6.2955118018816245,0.11237844436109544,0.09660350882276009,0.12777476110917474,33,paired
toll_direct,mixed|d0200e0400h0400,0.28,-5.598084242393388,0.0999289681856369,0.08357779487353945,0.11539947023257964,32,paired
toll_direct,mixed|d0200e0400h0400,0.5,-2.5343729451276555,0.04523998968903039,0.03069136454475072,0.05912241202676603,27,paired
second_best_toll,mixed|d0200e0400h0400,0.17,-6.2955118018816245,0.11237844436109544,0.09546129629281297,0.12745807591164843,33,paired
selfishness_gap,mixed|d0200e0450h0350,0.0,109.71822983744501,1.0971822983744501,1.0860383309140496,1.1071928996237206,22,paired
selfishness_gap_vs_so,mixed|d0200e0450h0350,0.0,9.730907779221821,-0.15667580664116776,-0.1734703447607876,-0.14074404662935902,22,paired
selfishness_gap,mixed|d0200e0450h0350,0.17,104.28281673116253,1.0428281673116253,1.033669131313523,1.0523052508602018,25,paired
selfishness_gap_vs_so,mixed|d0200e0450h0350,0.17,4.286803441948109,-0.0691799816059862,-0.08361290303923814,-0.05303652675119738,25,paired
selfishness_gap,mixed|d0200e0450h0350,0.28,104.50378115947616,1.0450378115947616,1.0342364300204212,1.0550855440395395,20,paired
selfishness_gap_vs_so,mixed|d0200e0450h0350,0.28,4.503815654798349,-0.07264233967297744,-0.08845938908513135,-0.0561953496111921,20,paired
selfishness_gap,mixed|d0200e0450h0350,0.5,108.16300588824012,1.0816300588824013,1.069451120643106,1.093530947215828,26,paired
selfishness_gap_vs_so,mixed|d0200e0450h0350,0.5,8.18035967689726,-0.13160812194286942,-0.15042674861407265,-0.11362894297234286,26,paired
toll_gap,mixed|d0200e0450h0350,0.17,-50.81153469453329,-0.0840085170674198,-0.11275958299349095,-0.05700861733170134,16,paired
toll_gap,mixed|d0200e0450h0350,0.28,-68.78598674130293,-0.11372631777205046,-0.14542360517898617,-0.08107282213291506,11,paired
toll_gap,mixed|d0200e0450h0350,0.5,-16.052392635040984,-0.026539991534616073,-0.05539520359995269,0.0021134777748892802,15,paired
toll_direct,mixed|d0200e0450h0350,0.17,-5.010130462466162,0.08895074477491972,0.06915133301194702,0.10970423162412729,24,paired
toll_direct,mixed|d0200e0450h0350,0.28,-4.972692664888585,0.08828606747715155,0.07295232900300344,0.10790894233808876,21,paired
toll_direct,mixed|d0200e0450h0350,0.5,-1.791884596161154,0.03181343691014063,0.012078855601717026,0.054689400138651804,23,paired
second_best_toll,mixed|d0200e0450h0350,0.17,-5.010130462466162,0.08895074477491972,0.06902519706230816,0.1109313302707816,24,paired
selfishness_gap,mixed|d0200e0600h0200,0.0,110.62196231199796,1.1062196231199797,1.0982141755479737,1.1153457246713252,25,paired
selfishness_gap_vs_so,mixed|d0200e0600h0200,0.0,10.619034132680252,-0.1709753885490857,-0.1850742068839366,-0.15777010280493975,25,paired
selfishness_gap,mixed|d0200e0600h0200,0.17,105.31070023872002,1.0531070023872002,1.042072795499757,1.06445786234245,29,paired
selfishness_gap_vs_so,mixed|d0200e0600h0200,0.17,5.324972658797752,-0.08593384688069566,-0.10410324152865494,-0.06819880109566565,29,paired
selfishness_gap,mixed|d0200e0600h0200,0.28,104.91278533265236,1.0491278533265236,1.0411235888732928,1.0573638352363275,27,paired
selfishness_gap_vs_so,mixed|d0200e0600h0200,0.28,4.916511919116577,-0.07929874493291161,-0.09135247357266918,-0.06622342926853239,27,paired
selfishness_gap,mixed|d0200e0600h0200,0.5,108.02323556266143,1.0802323556266142,1.0722610122014553,1.0891388290615562,29,paired
selfishness_gap_vs_so,mixed|d0200e0600h0200,0.5,8.024227351820384,-0.12909621746806096,-0.1423749391941949,-0.11678355954393886,29,paired
toll_gap,mixed|d0200e0600h0200,0.17,-51.709324900287264,-0.08708525037179234,-0.11166894158886267,-0.06650140211996365,20,paired
toll_gap,mixed|d0200e0600h0200,0.28,-55.62965583168004,-0.09368759920073103,-0.1141466464019232,-0.0751377282210499,16,paired
toll_gap,mixed|d0200e0600h0200,0.5,-17.515491698127995,-0.0294983735111199,-0.05068262675409328,-0.007104380923146167,20,paired
toll_direct,mixed|d0200e0600h0200,0.17,-4.153617582459972,0.07387197354719535,0.057001844072796126,0.09236123126046908,29,paired
toll_direct,mixed|d0200e0600h0200,0.28,-4.4095880372678575,0.07842440098930784,0.06404481218199908,0.0920498986423415,30,paired
toll_direct,mixed|d0200e0600h0200,0.5,-2.1122161961172203,0.03756570648786552,0.017335423591421036,0.05712515192535383,28,paired
second_best_toll,mixed|d0200e0600h0200,0.28,-4.4095880372678575,0.07842440098930784,0.06478672007565349,0.09219566844512182,30,paired
selfishness_gap,mixed|d0200e0800h0000,0.0,112.5909475899614,1.125909475899614,1.1192089241537186,1.1322293625444155,26,paired
selfishness_gap_vs_so,mixed|d0200e0800h0000,0.0,12.593891624240527,-0.20277225658150508,-0.2141541483853338,-0.19256992257050745,26,paired
selfishness_gap,mixed|d0200e0800h0000,0.17,109.38167123353114,1.0938167123353113,1.0807926564836017,1.1059771438840431,26,paired
selfishness_gap_vs_so,mixed|d0200e0800h0000,0.17,9.387447229406066,-0.15149363283200865,-0.1701138166373109,-0.13028026893277025,26,paired
selfishness_gap,mixed|d0200e0800h0000,0.28,107.14282986180727,1.0714282986180728,1.0638752544679335,1.07901224148088,26,paired
selfishness_gap_vs_so,mixed|d0200e0800h0000,0.28,7.1590189243065305,-0.11546828828810775,-0.12783801468495762,-0.10307755445333168,26,paired
selfishness_gap,mixed|d0200e0800h0000,0.5,108.39525684642386,1.0839525684642386,1.073673875818907,1.094409798647932,34,paired
selfishness_gap_vs_so,mixed|d0200e0800h0000,0.5,8.384979830818557,-0.13490011339958946,-0.15238630538912942,-0.11849319680923023,34,paired
toll_gap,mixed|d0200e0800h0000,0.17,-23.884317311551715,-0.04875178531352044,-0.0783825466575837,-0.019875131712208848,19,paired
toll_gap,mixed|d0200e0800h0000,0.28,-45.237965480016165,-0.09233806235003979,-0.1113075316963781,-0.07309789600547957,18,paired
toll_gap,mixed|d0200e0800h0000,0.5,-33.72452964068851,-0.06883726285310715,-0.09569023701123867,-0.04385280958109803,22,paired
toll_direct,mixed|d0200e0800h0000,0.17,-2.7704382924758035,0.050261304838999314,0.03286326200949597,0.06787656417232617,28,paired
toll_direct,mixed|d0200e0800h0000,0.28,-4.640448443748399,0.08418703800562462,0.07155579934654965,0.09817333871880159,30,paired
toll_direct,mixed|d0200e0800h0000,0.5,-4.168902168553805,0.07563224321101823,0.059012317314417494,0.09171504895688229,31,paired
second_best_toll,mixed|d0200e0800h0000,0.28,-4.640448443748399,0.08418703800562462,0.07037807476272809,0.09809079256205457,30,paired
selfishness_gap,mixed|d0250e0350h0400,0.0,111.35744216064836,1.1135744216064836,1.1040854123825028,1.1243825519132902,26,paired
selfishness_gap_vs_so,mixed|d0250e0350h0400,0.0,11.353525912779041,-0.1828013244976317,-0.19877366973869073,-0.16833210166758594,26,paired
selfishness_gap,mixed|d0250e0350h0400,0.17,103.66537426066773,1.0366537426066773,1.0246021601354334,1.0479606554181355,27,paired
selfishness_gap_vs_so,mixed|d0250e0350h0400,0.17,3.6681495535986524,-0.05919621043568085,-0.07657446922856599,-0.039281773355226396,27,paired
selfishness_gap,mixed|d0250e0350h0400,0.28,103.83099025498737,1.0383099025498737,1.029516714134121,1.0470947954960523,25,paired
selfishness_gap_vs_so,mixed|d0250e0350h0400,0.28,3.839551043882143,-0.061928371962619695,-0.07577070631867537,-0.04820394440278062,25,paired
